transientid,ML_PROB
0.499997_DM_81.66_beam_0C2020_04_11_21:17:17.fil.hdf5,1.0
0.499997_DM_84.42_beam_0C2020_04_19_16:02:49.fil.hdf5,1.0
0.499997_DM_85.96_beam_0C2020_04_19_18:54:19.fil.hdf5,1.0
0.499997_DM_87.19_beam_0C2020_04_07_02:14:46.fil.hdf5,1.0
0.499997_DM_87.80_beam_0C2020_04_07_02:19:14.fil.hdf5,0.9809125
0.499997_DM_95.17_beam_0C2020_04_19_19:37:22.fil.hdf5,1.0
0.499998_DM_100.70_beam_0C2020_04_07_01:47:17.fil.hdf5,1.0
0.499998_DM_101.31_beam_0C2020_04_07_02:07:52.fil.hdf5,1.0
0.499998_DM_118.19_beam_0C2020_04_12_02:35:02.fil.hdf5,0.9999999
0.499998_DM_118.50_beam_0C2020_04_11_20:33:59.fil.hdf5,1.0
0.499998_DM_136.92_beam_0C2020_04_19_18:18:43.fil.hdf5,0.9999999
0.499998_DM_136.92_beam_0C2020_04_19_18:18:47.fil.hdf5,1.0
0.499998_DM_140.91_beam_0C2020_04_12_04:12:38.fil.hdf5,0.99999857
0.499998_DM_145.21_beam_0C2020_04_07_03:40:49.fil.hdf5,1.0
0.499998_DM_145.21_beam_0C2020_04_07_03:47:03.fil.hdf5,0.9999956
0.499998_DM_146.44_beam_0C2020_03_15_15:11:28.fil.hdf5,0.99999714
0.499998_DM_163.32_beam_0C2020_04_12_00:00:27.fil.hdf5,1.0
0.499998_DM_163.63_beam_0C2020_04_11_23:55:14.fil.hdf5,1.0
0.499998_DM_163.63_beam_0C2020_04_11_23:55:17.fil.hdf5,1.0
0.499998_DM_164.25_beam_0C2020_04_12_00:11:08.fil.hdf5,1.0
0.499998_DM_164.55_beam_0C2020_03_23_03:07:28.fil.hdf5,1.0
0.499998_DM_164.86_beam_0C2020_03_23_03:03:50.fil.hdf5,1.0
0.499998_DM_164.86_beam_0C2020_04_11_23:53:49.fil.hdf5,1.0
0.499998_DM_165.47_beam_0C2020_03_23_03:18:40.fil.hdf5,1.0
0.499998_DM_166.09_beam_0C2020_02_03_02:20:43.fil.hdf5,0.99999785
0.499998_DM_167.62_beam_0C2020_03_23_03:15:07.fil.hdf5,1.0
0.499998_DM_174.38_beam_0C2020_04_07_02:50:27.fil.hdf5,0.9999498
0.499998_DM_174.68_beam_0C2020_04_07_02:50:12.fil.hdf5,1.0
0.499998_DM_174.68_beam_0C2020_04_07_03:17:26.fil.hdf5,1.0
0.499998_DM_174.99_beam_0C2020_04_07_03:16:11.fil.hdf5,1.0
0.499998_DM_174.99_beam_0C2020_04_19_19:30:15.fil.hdf5,0.9912192
0.499998_DM_177.14_beam_0C2020_04_13_07:53:42.fil.hdf5,0.9999974
0.499998_DM_177.45_beam_0C2020_03_15_17:37:59.fil.hdf5,0.99999714
0.499998_DM_177.45_beam_0C2020_03_30_02:37:53.fil.hdf5,0.9999918
0.499998_DM_179.59_beam_0C2020_03_30_02:39:12.fil.hdf5,0.9780317
0.499998_DM_190.95_beam_0C2020_02_02_11:48:10.fil.hdf5,1.0
0.499998_DM_191.57_beam_0C2020_02_02_11:48:11.fil.hdf5,1.0
0.499998_DM_191.57_beam_0C2020_02_02_12:01:59.fil.hdf5,0.99985373
0.499998_DM_191.88_beam_0C2020_02_02_11:45:57.fil.hdf5,1.0
0.499998_DM_205.69_beam_0C2020_03_15_16:30:40.fil.hdf5,1.0
0.499998_DM_215.21_beam_0C2020_04_07_06:58:15.fil.hdf5,0.9999782
0.499998_DM_21.80_beam_0C2020_03_30_02:56:49.fil.hdf5,0.9997278
0.499998_DM_220.73_beam_0C2020_04_11_23:29:09.fil.hdf5,1.0
0.499998_DM_221.65_beam_0C2020_04_11_23:33:20.fil.hdf5,1.0
0.499998_DM_22.72_beam_0C2020_04_13_08:27:00.fil.hdf5,0.999918
0.499998_DM_23.02_beam_0C2020_03_30_03:31:35.fil.hdf5,0.9999993
0.499998_DM_23.02_beam_0C2020_04_13_08:18:34.fil.hdf5,1.0
0.499998_DM_23.33_beam_0C2020_04_13_08:28:11_1.fil.hdf5,1.0
0.499998_DM_23.64_beam_0C2020_04_13_08:25:25.fil.hdf5,0.9999999
0.499998_DM_23.64_beam_0C2020_04_13_08:32:17.fil.hdf5,1.0
0.499998_DM_238.85_beam_0C2020_04_11_21:24:02.fil.hdf5,0.99179053
0.499998_DM_241.61_beam_0C2020_04_12_04:43:30.fil.hdf5,0.99999976
0.499998_DM_24.56_beam_0C2020_04_13_10:14:59.fil.hdf5,0.99999964
0.499998_DM_25.48_beam_0C2020_04_13_10:01:11.fil.hdf5,0.99999976
0.499998_DM_25.79_beam_0C2020_04_13_10:02:33.fil.hdf5,0.9999999
0.499998_DM_26.09_beam_0C2020_04_13_10:13:32.fil.hdf5,1.0
0.499998_DM_26.09_beam_0C2020_04_13_10:15:15.fil.hdf5,0.9821482
0.499998_DM_270.47_beam_0C2020_02_03_23:50:46.fil.hdf5,1.0
0.499998_DM_280.90_beam_0C2020_04_11_22:59:12.fil.hdf5,1.0
0.499998_DM_281.21_beam_0C2020_04_11_22:58:41.fil.hdf5,1.0
0.499998_DM_281.52_beam_0C2020_04_11_23:00:40.fil.hdf5,0.9999938
0.499998_DM_281.83_beam_0C2020_04_11_22:53:09.fil.hdf5,0.9994024
0.499998_DM_282.75_beam_0C2020_03_15_22:12:15.fil.hdf5,0.99736553
0.499998_DM_30.39_beam_0C2020_04_13_08:37:15.fil.hdf5,1.0
0.499998_DM_31.31_beam_0C2020_04_11_22:24:00.fil.hdf5,1.0
0.499998_DM_31.62_beam_0C2020_04_11_22:34:20.fil.hdf5,0.99999774
0.499998_DM_31.62_beam_0C2020_04_11_22:46:48.fil.hdf5,0.99982774
0.499998_DM_31.62_beam_0C2020_04_11_22:47:01.fil.hdf5,0.9974118
0.499998_DM_31.62_beam_0C2020_04_13_08:47:04.fil.hdf5,0.99999976
0.499998_DM_31.62_beam_0C2020_04_13_08:51:59.fil.hdf5,0.99939823
0.499998_DM_31.62_beam_0C2020_04_13_08:57:37.fil.hdf5,1.0
0.499998_DM_32.23_beam_0C2020_04_13_09:17:37.fil.hdf5,1.0
0.499998_DM_32.54_beam_0C2020_04_13_09:01:07.fil.hdf5,0.99603444
0.499998_DM_33.46_beam_0C2020_04_11_22:44:48.fil.hdf5,1.0
0.499998_DM_337.39_beam_0C2020_03_15_19:11:54.fil.hdf5,0.99999964
0.499998_DM_339.24_beam_0C2020_03_15_19:12:27.fil.hdf5,0.9999989
0.499998_DM_401.54_beam_0C2020_02_03_05:41:18.fil.hdf5,0.9999887
0.499998_DM_402.85_beam_0C2020_02_02_11:26:59.fil.hdf5,1.0
0.499998_DM_41.14_beam_4C2020_04_07_01:28:10.fil.hdf5,1.0
0.499998_DM_49.12_beam_0C2020_03_20_20:11:37.fil.hdf5,1.0
0.499998_DM_49.12_beam_0C2020_03_20_20:32:45.fil.hdf5,0.9999999
0.499998_DM_49.12_beam_0C2020_03_20_20:52:45.fil.hdf5,0.99969256
0.499998_DM_49.12_beam_0C2020_03_20_21:01:42.fil.hdf5,0.99191463
0.499998_DM_49.12_beam_0C2020_03_20_21:09:13.fil.hdf5,0.9982906
0.499998_DM_49.12_beam_0C2020_03_20_21:22:28.fil.hdf5,0.9999994
0.499998_DM_49.12_beam_0C2020_03_20_21:25:59.fil.hdf5,0.9996934
0.499998_DM_49.12_beam_0C2020_03_20_21:39:31.fil.hdf5,0.9999995
0.499998_DM_49.12_beam_0C2020_03_28_12:52:05.fil.hdf5,0.999124
0.499998_DM_49.12_beam_0C2020_03_28_13:00:45.fil.hdf5,0.9994991
0.499998_DM_49.12_beam_0C2020_03_28_14:46:55.fil.hdf5,0.9999876
0.499998_DM_49.12_beam_0C2020_03_28_14:47:42.fil.hdf5,0.99966383
0.499998_DM_49.12_beam_0C2020_03_28_14:58:51.fil.hdf5,0.99999976
0.499998_DM_49.12_beam_0C2020_03_28_14:59:01.fil.hdf5,0.7490743
0.499998_DM_49.12_beam_0C2020_03_28_15:06:49.fil.hdf5,0.9996037
0.499998_DM_500.65_beam_0C2020_03_15_20:26:11.fil.hdf5,1.0
0.499998_DM_503.26_beam_0C2020_03_15_20:23:17.fil.hdf5,0.9999716
0.499998_DM_53.73_beam_0C2020_04_19_17:29:56.fil.hdf5,1.0
0.499998_DM_57.10_beam_0C2020_03_30_03:56:18.fil.hdf5,0.99069726
0.499998_DM_57.72_beam_0C2020_04_19_17:37:50.fil.hdf5,1.0
0.499998_DM_63.24_beam_0C2020_03_20_03:00:15.fil.hdf5,0.999985
0.499998_DM_64.47_beam_0C2020_04_12_05:30:42.fil.hdf5,0.9999597
0.499998_DM_67.54_beam_0C2020_04_19_18:06:55.fil.hdf5,1.0
0.499998_DM_71.22_beam_0C2020_04_19_16:22:40.fil.hdf5,1.0
0.499998_DM_75.83_beam_0C2020_04_07_01:15:17.fil.hdf5,1.0
0.499998_DM_75.83_beam_0C2020_04_07_06:08:12_1.fil.hdf5,1.0
0.499998_DM_75.83_beam_0C2020_04_12_01:03:38_1.fil.hdf5,1.0
0.499998_DM_76.75_beam_0C2020_04_19_20:21:03.fil.hdf5,1.0
0.499998_DM_76.75_beam_0C2020_04_19_20:21:57.fil.hdf5,1.0
0.499998_DM_77.06_beam_0C2020_04_19_20:21:39.fil.hdf5,1.0
0.499998_DM_92.41_beam_0C2020_04_19_19:51:14.fil.hdf5,0.99999964
0.499998_DM_92.71_beam_0C2020_04_19_19:36:38.fil.hdf5,1.0
0.499998_DM_92.71_beam_0C2020_04_19_19:51:52.fil.hdf5,1.0
0.499998_DM_93.33_beam_0C2020_04_11_21:51:08.fil.hdf5,0.9999999
0.499999_DM_100.39_beam_0C2020_04_07_01:39:26.fil.hdf5,0.98891664
0.499999_DM_101.00_beam_0C2020_04_07_01:44:26.fil.hdf5,1.0
0.499999_DM_101.00_beam_0C2020_04_19_19:49:18.fil.hdf5,1.0
0.499999_DM_116.05_beam_0C2020_04_12_03:57:11.fil.hdf5,0.9999981
0.499999_DM_118.50_beam_0C2020_04_14_06:02:09.fil.hdf5,0.9062159
0.499999_DM_137.84_beam_0C2020_03_23_03:30:56.fil.hdf5,0.99999964
0.499999_DM_138.76_beam_0C2020_04_19_16:10:25.fil.hdf5,1.0
0.499999_DM_138.76_beam_0C2020_04_19_16:11:12.fil.hdf5,0.9999999
0.499999_DM_143.68_beam_0C2020_04_07_04:18:08.fil.hdf5,1.0
0.499999_DM_143.98_beam_0C2020_03_15_15:29:39.fil.hdf5,1.0
0.499999_DM_144.90_beam_0C2020_04_07_04:20:08.fil.hdf5,1.0
0.499999_DM_145.21_beam_0C2020_03_15_15:21:49.fil.hdf5,1.0
0.499999_DM_145.21_beam_0C2020_04_07_04:21:01.fil.hdf5,1.0
0.499999_DM_145.52_beam_0C2020_04_07_03:49:06.fil.hdf5,1.0
0.499999_DM_145.82_beam_0C2020_04_07_03:40:12.fil.hdf5,1.0
0.499999_DM_153.81_beam_0C2020_04_12_01:30:55.fil.hdf5,1.0
0.499999_DM_154.73_beam_0C2020_03_23_03:19:12.fil.hdf5,1.0
0.499999_DM_156.26_beam_0C2020_04_12_01:23:52.fil.hdf5,1.0
0.499999_DM_156.57_beam_0C2020_04_12_01:10:55.fil.hdf5,1.0
0.499999_DM_156.88_beam_0C2020_04_12_01:17:45.fil.hdf5,0.9999999
0.499999_DM_157.18_beam_0C2020_04_12_01:32:16.fil.hdf5,1.0
0.499999_DM_157.49_beam_0C2020_04_12_01:16:42.fil.hdf5,1.0
0.499999_DM_157.80_beam_0C2020_03_30_05:51:33.fil.hdf5,0.9999974
0.499999_DM_157.80_beam_0C2020_04_12_01:28:17.fil.hdf5,1.0
0.499999_DM_158.72_beam_0C2020_04_11_21:40:07.fil.hdf5,0.9999778
0.499999_DM_160.25_beam_0C2020_04_19_16:14:09.fil.hdf5,1.0
0.499999_DM_161.48_beam_0C2020_04_19_19:33:26.fil.hdf5,1.0
0.499999_DM_162.71_beam_0C2020_04_12_00:12:39.fil.hdf5,1.0
0.499999_DM_163.02_beam_0C2020_03_23_03:10:02.fil.hdf5,1.0
0.499999_DM_163.32_beam_0C2020_04_19_17:45:07.fil.hdf5,1.0
0.499999_DM_163.32_beam_0C2020_04_19_17:45:27.fil.hdf5,1.0
0.499999_DM_163.32_beam_0C2020_04_19_19:32:43.fil.hdf5,1.0
0.499999_DM_163.32_beam_0C2020_04_19_19:34:55.fil.hdf5,0.99999964
0.499999_DM_163.94_beam_0C2020_04_11_23:54:07.fil.hdf5,1.0
0.499999_DM_164.25_beam_0C2020_04_11_23:53:39.fil.hdf5,1.0
0.499999_DM_164.25_beam_0C2020_04_12_00:18:05.fil.hdf5,0.99941254
0.499999_DM_164.55_beam_0C2020_04_12_00:15:29.fil.hdf5,1.0
0.499999_DM_165.47_beam_0C2020_04_11_23:58:28.fil.hdf5,1.0
0.499999_DM_166.09_beam_0C2020_04_12_00:04:04.fil.hdf5,1.0
0.499999_DM_173.46_beam_0C2020_04_07_02:57:12.fil.hdf5,1.0
0.499999_DM_173.76_beam_0C2020_04_07_02:57:01.fil.hdf5,1.0
0.499999_DM_174.07_beam_0C2020_04_07_03:03:08.fil.hdf5,1.0
0.499999_DM_174.38_beam_0C2020_04_07_03:03:50.fil.hdf5,1.0
0.499999_DM_174.68_beam_0C2020_04_07_02:55:56.fil.hdf5,1.0
0.499999_DM_174.99_beam_0C2020_04_07_03:02:10.fil.hdf5,0.9999993
0.499999_DM_174.99_beam_0C2020_04_07_03:12:26.fil.hdf5,1.0
0.499999_DM_175.30_beam_0C2020_04_07_02:52:20.fil.hdf5,1.0
0.499999_DM_175.60_beam_0C2020_04_07_03:00:48.fil.hdf5,1.0
0.499999_DM_176.83_beam_0C2020_03_15_17:55:45.fil.hdf5,1.0
0.499999_DM_176.83_beam_0C2020_04_13_07:52:35.fil.hdf5,0.9999558
0.499999_DM_177.45_beam_0C2020_03_15_17:49:48.fil.hdf5,1.0
0.499999_DM_177.45_beam_0C2020_04_13_07:57:59.fil.hdf5,0.9999999
0.499999_DM_177.75_beam_0C2020_03_15_17:34:07.fil.hdf5,1.0
0.499999_DM_177.75_beam_0C2020_03_15_17:59:12.fil.hdf5,0.99999666
0.499999_DM_178.37_beam_0C2020_03_30_02:03:32.fil.hdf5,0.9999938
0.499999_DM_178.98_beam_0C2020_03_30_02:38:50.fil.hdf5,1.0
0.499999_DM_179.90_beam_0C2020_04_11_20:44:11.fil.hdf5,1.0
0.499999_DM_180.21_beam_0C2020_04_11_20:52:21.fil.hdf5,1.0
0.499999_DM_180.52_beam_0C2020_04_19_17:43:39.fil.hdf5,1.0
0.499999_DM_192.18_beam_0C2020_04_14_01:43:42.fil.hdf5,0.99999964
0.499999_DM_192.49_beam_0C2020_04_14_01:39:38.fil.hdf5,1.0
0.499999_DM_205.08_beam_0C2020_03_15_16:01:19.fil.hdf5,1.0
0.499999_DM_205.38_beam_0C2020_03_15_16:04:18.fil.hdf5,1.0
0.499999_DM_205.38_beam_0C2020_03_15_16:23:06.fil.hdf5,1.0
0.499999_DM_205.69_beam_0C2020_03_15_15:53:02.fil.hdf5,1.0
0.499999_DM_205.69_beam_0C2020_03_15_15:53:07.fil.hdf5,1.0
0.499999_DM_205.69_beam_0C2020_03_15_16:03:27.fil.hdf5,0.9999974
0.499999_DM_213.98_beam_0C2020_04_07_07:01:00.fil.hdf5,0.99997175
0.499999_DM_21.49_beam_0C2020_03_30_03:02:33.fil.hdf5,0.99998677
0.499999_DM_219.50_beam_0C2020_04_11_23:49:46.fil.hdf5,0.99999356
0.499999_DM_219.81_beam_0C2020_04_11_23:31:40.fil.hdf5,0.9999999
0.499999_DM_220.12_beam_0C2020_04_11_23:44:13.fil.hdf5,1.0
0.499999_DM_23.02_beam_0C2020_04_13_08:17:26.fil.hdf5,0.9999924
0.499999_DM_233.32_beam_0C2020_04_12_02:53:58.fil.hdf5,0.9997824
0.499999_DM_23.33_beam_0C2020_04_13_08:17:04.fil.hdf5,1.0
0.499999_DM_23.33_beam_0C2020_04_13_08:19:12_1.fil.hdf5,1.0
0.499999_DM_23.33_beam_0C2020_04_13_08:22:24.fil.hdf5,1.0
0.499999_DM_23.33_beam_0C2020_04_13_08:24:20.fil.hdf5,0.9999999
0.499999_DM_23.33_beam_0C2020_04_13_08:29:43.fil.hdf5,1.0
0.499999_DM_235.47_beam_0C2020_04_12_03:05:20.fil.hdf5,1.0
0.499999_DM_236.08_beam_0C2020_04_12_03:05:37.fil.hdf5,1.0
0.499999_DM_23.64_beam_0C2020_04_13_08:21:26.fil.hdf5,1.0
0.499999_DM_237.62_beam_0C2020_04_12_02:57:08.fil.hdf5,0.99999464
0.499999_DM_237.93_beam_0C2020_04_11_21:28:05.fil.hdf5,0.9999999
0.499999_DM_237.93_beam_0C2020_04_11_21:33:47.fil.hdf5,1.0
0.499999_DM_238.23_beam_0C2020_04_11_21:28:12.fil.hdf5,1.0
0.499999_DM_238.23_beam_0C2020_04_11_21:29:18.fil.hdf5,0.9999738
0.499999_DM_238.23_beam_0C2020_04_11_21:29:32.fil.hdf5,1.0
0.499999_DM_238.23_beam_0C2020_04_11_21:37:56.fil.hdf5,1.0
0.499999_DM_241.61_beam_0C2020_04_12_04:49:03.fil.hdf5,0.9999999
0.499999_DM_241.92_beam_0C2020_04_12_04:20:12.fil.hdf5,1.0
0.499999_DM_242.22_beam_0C2020_04_12_04:30:05.fil.hdf5,0.99993634
0.499999_DM_24.25_beam_0C2020_04_13_10:21:42.fil.hdf5,1.0
0.499999_DM_24.56_beam_0C2020_04_13_09:41:05.fil.hdf5,0.9999999
0.499999_DM_24.56_beam_0C2020_04_13_10:03:00.fil.hdf5,1.0
0.499999_DM_246.21_beam_0C2020_02_04_00:47:05.fil.hdf5,1.0
0.499999_DM_24.87_beam_0C2020_04_13_10:03:33.fil.hdf5,0.99946827
0.499999_DM_25.17_beam_0C2020_04_13_10:02:14.fil.hdf5,0.99999475
0.499999_DM_25.17_beam_0C2020_04_13_10:09:07.fil.hdf5,1.0
0.499999_DM_25.17_beam_0C2020_04_13_10:17:30.fil.hdf5,0.998379
0.499999_DM_254.20_beam_0C2020_04_19_17:07:22.fil.hdf5,1.0
0.499999_DM_25.79_beam_0C2020_04_13_10:10:47.fil.hdf5,1.0
0.499999_DM_25.79_beam_0C2020_04_13_10:19:24.fil.hdf5,1.0
0.499999_DM_25.79_beam_0C2020_04_13_10:22:47.fil.hdf5,0.99999785
0.499999_DM_26.09_beam_0C2020_04_13_10:12:05.fil.hdf5,0.9999999
0.499999_DM_26.09_beam_0C2020_04_13_10:14:18.fil.hdf5,0.9999994
0.499999_DM_270.16_beam_0C2020_02_03_23:51:58.fil.hdf5,1.0
0.499999_DM_279.37_beam_0C2020_04_14_05:41:19.fil.hdf5,1.0
0.499999_DM_281.21_beam_0C2020_03_15_22:13:58.fil.hdf5,1.0
0.499999_DM_281.21_beam_0C2020_03_15_22:26:23.fil.hdf5,0.99998856
0.499999_DM_281.52_beam_0C2020_04_11_23:10:49.fil.hdf5,1.0
0.499999_DM_281.83_beam_0C2020_03_15_22:10:53.fil.hdf5,0.9999981
0.499999_DM_281.83_beam_0C2020_03_15_22:12:31.fil.hdf5,1.0
0.499999_DM_28.86_beam_0C2020_04_13_09:29:00.fil.hdf5,0.99963415
0.499999_DM_29.16_beam_0C2020_04_13_09:29:09.fil.hdf5,1.0
0.499999_DM_30.09_beam_0C2020_04_13_08:51:53.fil.hdf5,0.9999995
0.499999_DM_30.39_beam_0C2020_04_13_08:36:27.fil.hdf5,0.9998155
0.499999_DM_31.62_beam_0C2020_04_11_22:46:01.fil.hdf5,1.0
0.499999_DM_318.97_beam_0C2020_04_12_02:30:31.fil.hdf5,0.9999994
0.499999_DM_31.93_beam_0C2020_04_11_22:26:25.fil.hdf5,1.0
0.499999_DM_32.23_beam_0C2020_04_11_22:29:54.fil.hdf5,0.9974304
0.499999_DM_32.85_beam_0C2020_04_13_09:14:25.fil.hdf5,1.0
0.499999_DM_33.16_beam_0C2020_04_13_09:12:44.fil.hdf5,0.9159414
0.499999_DM_33.77_beam_0C2020_04_19_18:23:02.fil.hdf5,1.0
0.499999_DM_339.85_beam_0C2020_03_15_19:14:59.fil.hdf5,0.9998628
0.499999_DM_340.77_beam_0C2020_03_15_19:06:15.fil.hdf5,1.0
0.499999_DM_340.77_beam_0C2020_03_15_19:12:50.fil.hdf5,0.9823161
0.499999_DM_34.08_beam_0C2020_04_19_18:22:12.fil.hdf5,1.0
0.499999_DM_34.38_beam_0C2020_04_13_09:11:14.fil.hdf5,0.9999999
0.499999_DM_34.69_beam_0C2020_04_19_18:23:45.fil.hdf5,1.0
0.499999_DM_353.36_beam_0C2020_02_03_23:35:57.fil.hdf5,0.9999999
0.499999_DM_354.28_beam_0C2020_02_03_23:34:56.fil.hdf5,1.0
0.499999_DM_383.29_beam_0C2020_04_19_18:01:34.fil.hdf5,1.0
0.499999_DM_384.59_beam_0C2020_02_21_19:07:49.fil.hdf5,0.9999994
0.499999_DM_384.59_beam_0C2020_02_21_19:11:39.fil.hdf5,0.9998516
0.499999_DM_402.20_beam_1C2020_02_02_11:30:55.fil.hdf5,0.99856347
0.499999_DM_42.06_beam_0C2020_04_07_01:20:10.fil.hdf5,1.0
0.499999_DM_42.67_beam_0C2020_04_13_08:52:36.fil.hdf5,0.99379706
0.499999_DM_49.12_beam_0C2020_03_20_20:53:39.fil.hdf5,1.0
0.499999_DM_49.12_beam_0C2020_03_20_21:01:52.fil.hdf5,0.99995697
0.499999_DM_49.12_beam_0C2020_03_20_21:29:46.fil.hdf5,0.9992914
0.499999_DM_49.12_beam_0C2020_03_20_21:59:13.fil.hdf5,0.99990773
0.499999_DM_49.12_beam_0C2020_03_20_21:59:48.fil.hdf5,0.999985
0.499999_DM_49.12_beam_0C2020_03_28_12:45:11.fil.hdf5,0.99999094
0.499999_DM_49.12_beam_0C2020_03_28_14:30:47.fil.hdf5,0.99966335
0.499999_DM_49.12_beam_0C2020_03_28_14:32:43.fil.hdf5,0.99998665
0.499999_DM_49.12_beam_0C2020_03_28_14:35:46.fil.hdf5,0.9999833
0.499999_DM_49.12_beam_0C2020_03_28_14:37:50.fil.hdf5,0.99999225
0.499999_DM_49.12_beam_0C2020_03_28_14:39:45.fil.hdf5,0.9597887
0.499999_DM_49.12_beam_0C2020_03_28_14:42:54.fil.hdf5,0.9999945
0.499999_DM_49.12_beam_0C2020_03_28_14:57:00.fil.hdf5,0.9993363
0.499999_DM_49.12_beam_0C2020_03_28_15:02:44.fil.hdf5,0.9970669
0.499999_DM_49.12_beam_0C2020_03_28_15:02:54.fil.hdf5,0.99999404
0.499999_DM_49.12_beam_0C2020_03_28_15:04:04.fil.hdf5,0.9986811
0.499999_DM_49.12_beam_0C2020_03_28_15:17:16.fil.hdf5,0.7946826
0.499999_DM_49.12_beam_0C2020_03_28_15:18:32.fil.hdf5,0.99983513
0.499999_DM_49.12_beam_0C2020_03_28_15:18:58.fil.hdf5,0.97270614
0.499999_DM_49.12_beam_0C2020_04_19_18:15:06.fil.hdf5,1.0
0.499999_DM_507.17_beam_0C2020_02_03_05:55:00.fil.hdf5,0.99854064
0.499999_DM_54.34_beam_0C2020_04_19_17:31:49.fil.hdf5,1.0
0.499999_DM_54.95_beam_0C2020_04_19_17:31:15.fil.hdf5,1.0
0.499999_DM_57.10_beam_0C2020_03_30_03:56:29.fil.hdf5,1.0
0.499999_DM_57.41_beam_0C2020_03_30_04:05:59.fil.hdf5,1.0
0.499999_DM_621.27_beam_0C2020_02_21_19:29:09.fil.hdf5,0.6286822
0.499999_DM_67.23_beam_0C2020_04_19_18:06:52.fil.hdf5,0.9999999
0.499999_DM_67.54_beam_0C2020_04_19_18:07:19.fil.hdf5,0.9999844
0.499999_DM_73.99_beam_0C2020_04_19_17:02:47.fil.hdf5,1.0
0.499999_DM_75.83_beam_0C2020_02_02_11:20:10.fil.hdf5,1.0
0.499999_DM_75.83_beam_0C2020_03_30_01:40:47.fil.hdf5,1.0
0.499999_DM_75.83_beam_0C2020_03_30_01:40:48.fil.hdf5,1.0
0.499999_DM_75.83_beam_0C2020_04_07_01:15:19.fil.hdf5,1.0
0.499999_DM_75.83_beam_0C2020_04_07_01:15:52.fil.hdf5,1.0
0.499999_DM_75.83_beam_0C2020_04_07_01:18:00.fil.hdf5,1.0
0.499999_DM_75.83_beam_0C2020_04_07_06:06:25.fil.hdf5,1.0
0.499999_DM_75.83_beam_0C2020_04_14_01:28:32.fil.hdf5,1.0
0.499999_DM_77.06_beam_0C2020_04_07_06:05:16.fil.hdf5,0.9999994
0.499999_DM_77.06_beam_0C2020_04_19_16:01:42.fil.hdf5,0.9792698
0.499999_DM_77.06_beam_0C2020_04_19_20:21:48.fil.hdf5,1.0
0.499999_DM_79.51_beam_0C2020_04_19_16:01:27.fil.hdf5,0.9994462
0.499999_DM_80.13_beam_0C2020_04_11_21:17:42.fil.hdf5,0.9999999
0.499999_DM_81.05_beam_0C2020_04_19_16:19:45.fil.hdf5,1.0
0.499999_DM_81.66_beam_0C2020_04_11_21:18:07.fil.hdf5,0.9999845
0.499999_DM_81.97_beam_0C2020_04_11_21:01:59.fil.hdf5,0.9999906
0.499999_DM_82.28_beam_0C2020_04_11_21:18:17.fil.hdf5,1.0
0.499999_DM_84.12_beam_0C2020_04_19_16:03:30.fil.hdf5,1.0
0.499999_DM_92.10_beam_0C2020_04_19_17:54:28.fil.hdf5,1.0
0.499999_DM_93.02_beam_0C2020_04_19_17:54:43.fil.hdf5,1.0
0.499999_DM_94.56_beam_0C2020_04_19_19:43:36.fil.hdf5,0.9983589
0.499999_DM_94.56_beam_0C2020_04_19_19:44:54.fil.hdf5,1.0
0.499999_DM_98.24_beam_0C2020_04_19_16:40:16.fil.hdf5,0.6648877
0.499999_DM_99.78_beam_0C2020_04_07_01:39:43.fil.hdf5,0.998743
0.500001_DM_100.08_beam_0C2020_04_07_01:48:41.fil.hdf5,0.9999982
0.500001_DM_125.56_beam_0C2020_04_19_16:12:16.fil.hdf5,0.9995815
0.500001_DM_145.52_beam_0C2020_04_07_03:47:06.fil.hdf5,1.0
0.500001_DM_146.44_beam_0C2020_04_07_04:10:28.fil.hdf5,0.99926335
0.500001_DM_149.20_beam_0C2020_04_19_16:15:56.fil.hdf5,1.0
0.500001_DM_156.57_beam_0C2020_04_12_01:29:20.fil.hdf5,1.0
0.500001_DM_156.88_beam_0C2020_04_12_01:31:47.fil.hdf5,1.0
0.500001_DM_161.79_beam_0C2020_04_11_23:59:46.fil.hdf5,1.0
0.500001_DM_163.94_beam_0C2020_03_23_03:04:35.fil.hdf5,1.0
0.500001_DM_163.94_beam_0C2020_04_11_23:55:56.fil.hdf5,1.0
0.500001_DM_163.94_beam_0C2020_04_12_00:02:58.fil.hdf5,1.0
0.500001_DM_164.25_beam_0C2020_04_11_23:55:28.fil.hdf5,1.0
0.500001_DM_164.86_beam_0C2020_04_12_00:04:15.fil.hdf5,1.0
0.500001_DM_165.47_beam_0C2020_03_23_03:01:42.fil.hdf5,1.0
0.500001_DM_166.09_beam_0C2020_03_23_03:03:05.fil.hdf5,1.0
0.500001_DM_167.01_beam_0C2020_02_03_02:21:21.fil.hdf5,1.0
0.500001_DM_172.84_beam_0C2020_04_07_03:14:15.fil.hdf5,1.0
0.500001_DM_175.91_beam_0C2020_03_15_17:34:34.fil.hdf5,1.0
0.500001_DM_175.91_beam_0C2020_04_07_03:17:20.fil.hdf5,1.0
0.500001_DM_176.53_beam_0C2020_04_07_02:55:10.fil.hdf5,0.9999951
0.500001_DM_177.14_beam_0C2020_03_15_17:46:04.fil.hdf5,1.0
0.500001_DM_177.14_beam_0C2020_03_15_17:58:57.fil.hdf5,0.999933
